fold,audio_file,begin_time,end_time,label,score,actual,pred,error_type
1,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,42.0,44.0,THAR_B2,0.6124773208238754,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,42.0,44.0,MYLO_C2,0.8045347223799368,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,44.0,46.0,THAR_B1,0.09685010813072768,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,44.0,46.0,MYLO_C2,0.6818550538499859,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,46.0,48.0,MYLO_C4,0.0028677663215278364,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,48.0,50.0,THAR_B1,0.35898947968377243,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,50.0,52.0,THAR_B1,0.15328736169397045,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,50.0,52.0,MYLO_C4,0.01032969427690875,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,50.0,52.0,NOISE,0.6353640745845135,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,52.0,54.0,THAR_B1,0.767967540781933,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,54.0,56.0,HARU_C1,0.005458313003074254,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,54.0,56.0,THAR_B1,0.6930830125635691,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,54.0,56.0,HARU_C2,0.33476943416600724,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,56.0,58.0,HARU_C1,0.05440857354367331,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,56.0,58.0,THAR_B2,0.6290088682908631,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,2.0,4.0,MYLO_C2,0.2142819158939799,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,2.0,4.0,MYLO_C4,0.524607692797564,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,4.0,6.0,THAR_B2,0.4139026974132392,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,4.0,6.0,THAR_B1,0.6151198791379145,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,12.0,14.0,HARU_C1,0.6961226837945954,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,12.0,14.0,NOISE,0.3361939684424323,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,14.0,16.0,THAR_B2,0.20995611948095041,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,20.0,22.0,HARU_C1,0.9531220458784163,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,20.0,22.0,NOISE,0.371459186964216,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,24.0,26.0,NOISE,0.4412055873571234,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,26.0,28.0,HARU_C1,0.6772980966701663,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,26.0,28.0,MYSP_C1,0.50170439740177,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,26.0,28.0,NOISE,0.17559983086682693,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,28.0,30.0,HARU_C1,0.5106555491738011,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,34.0,36.0,HARU_C1,0.6106457437703688,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,34.0,36.0,MYSP_C1,0.7764506462756479,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,44.0,46.0,NOISE,0.7879195296966018,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,46.0,48.0,HARU_C1,0.6137575618288337,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,46.0,48.0,THAR_B2,0.22099613442174482,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,46.0,48.0,THAR_B1,0.8887035789758846,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,46.0,48.0,THAR_P1,0.03315483667364309,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,48.0,50.0,NOISE,0.40954694279723525,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL2_HAWK_12JUN2024_VILLAANA_MADREDEDIOS.wav,56.0,58.0,NOISE,0.8615816291837325,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,2.0,4.0,THAR_B2,0.8702935344753816,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,2.0,4.0,THAR_P1,0.7676077403553176,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,2.0,4.0,NOISE,0.11476514055156475,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,14.0,16.0,HARU_C1,0.3699176802705264,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,14.0,16.0,NOISE,0.6590158384353498,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,20.0,22.0,MYSP_C1,0.576356399964128,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,32.0,34.0,HARU_C1,0.1455627146643312,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,32.0,34.0,THAR_P2,0.087617742357386,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,32.0,34.0,NOISE,0.677756097248171,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,38.0,40.0,THAR_P1,0.7523420973143479,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,44.0,46.0,MYLO_C2,0.29681293487274374,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,52.0,54.0,HARU_C1,0.777877186915543,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,52.0,54.0,NOISE,0.1249734473431702,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,54.0,56.0,HARU_C1,0.5464541825785889,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,54.0,56.0,NOISE,0.37052260216459515,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,56.0,58.0,HARU_C1,0.7913355718336952,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,56.0,58.0,NOISE,0.2763225175566187,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,58.0,60.0,MYME_C1,0.9109471955927424,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,58.0,60.0,NOISE,0.13475599595014714,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,0.0,2.0,HARU_C1,0.29327531501091647,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,0.0,2.0,THAR_B1,0.7079264959434204,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,2.0,4.0,HARU_C2,0.6748366300394236,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,4.0,6.0,THAR_P1,0.6292302890024498,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,6.0,8.0,THAR_P1,0.6056259029674365,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,12.0,14.0,NOISE,0.42132081783227604,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,16.0,18.0,MYLO_C4,0.5966961983602358,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,18.0,20.0,THAR_B2,0.7584546472516461,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,18.0,20.0,NOISE,0.31646420446611145,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,20.0,22.0,THAR_B2,0.5214377361396537,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,20.0,22.0,NOISE,0.38039843012506475,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,22.0,24.0,NOISE,0.43470213396106683,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,28.0,30.0,HARU_C2,0.642001011258179,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,30.0,32.0,THAR_P1,0.8666518667720058,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,34.0,36.0,HARU_C2,0.5522291186203458,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,36.0,38.0,MYLO_C2,0.04698969103331597,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,38.0,40.0,MYLO_C2,0.06204076674076759,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,40.0,42.0,MYLO_C2,0.0037741307807482526,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,40.0,42.0,HARU_C2,0.9127376609843163,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,42.0,44.0,HARU_C1,0.36103047923456266,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,42.0,44.0,MYLO_C2,0.23698574136392225,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,46.0,48.0,HARU_C2,0.5483707132379237,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,52.0,54.0,MYLO_C2,0.0010023574789391801,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL7_HAWK_15JUN2024_VILLAANA_MADREDEDIOS.wav,56.0,58.0,HARU_C2,0.7385396924510826,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,8.0,10.0,MYSP_C1,0.09292540165548503,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,8.0,10.0,HARU_C2,0.7753351770181399,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,8.0,10.0,NOISE,0.8032006639717937,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,10.0,12.0,MYSP_C1,0.2152187871385505,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,10.0,12.0,NOISE,0.6824251529786218,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,12.0,14.0,MYSP_C1,0.1445262022816044,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,12.0,14.0,NOISE,0.7138459179209706,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,26.0,28.0,MYSP_C1,0.05363413097736338,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,26.0,28.0,NOISE,0.96777927934441,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,34.0,36.0,MYSP_C1,0.46253765247564893,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,36.0,38.0,MYSP_C1,0.09851519430093154,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,36.0,38.0,NOISE,0.8039943147292665,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,38.0,40.0,MYSP_C1,0.02826956340973939,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,38.0,40.0,NOISE,0.8458553703883472,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,40.0,42.0,MYSP_C1,0.14124118759448148,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,40.0,42.0,NOISE,0.9051458055180196,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,46.0,48.0,MYSP_C1,0.16231251352017564,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,46.0,48.0,NOISE,0.9550907904099631,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,48.0,50.0,MYSP_C1,0.4200910373325137,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,48.0,50.0,NOISE,0.9165768339550195,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,56.0,58.0,MYSP_C1,0.03243438876386333,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,56.0,58.0,NOISE,0.9259530858420799,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,58.0,60.0,MYSP_C1,0.05812978087898283,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL8_MODEL_16JUN2024_VILLAANA_MADREDEDIOS.wav,58.0,60.0,NOISE,0.5629734399240781,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,0.0,2.0,HARU_C2,0.8492458092017299,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,0.0,2.0,NOISE,0.23779941549730735,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,2.0,4.0,MYLO_C2,0.6430831544407222,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,4.0,6.0,MYLO_C2,0.4580440074276193,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,4.0,6.0,MYLO_C4,0.8314167018719965,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,6.0,8.0,MYLO_C2,0.07065328954088144,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,6.0,8.0,NOISE,0.6773529933849217,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,8.0,10.0,MYLO_C2,0.6520601759239234,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,8.0,10.0,MYLO_C4,0.6930933152899083,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,8.0,10.0,NOISE,0.15107563189313358,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,12.0,14.0,MYSP_C1,0.10102195183447844,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,14.0,16.0,MYSP_C1,0.017129120778361994,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,14.0,16.0,NOISE,0.7234849374309092,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,16.0,18.0,THAR_B2,0.4558926767411489,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,18.0,20.0,THAR_B2,0.30552584649552467,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,20.0,22.0,HARU_C1,0.31952730976290766,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,24.0,26.0,HARU_C1,0.19005243478289113,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,24.0,26.0,NOISE,0.7222584769545924,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,26.0,28.0,HARU_C1,0.013983830257435905,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,26.0,28.0,NOISE,0.9764932713733004,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,32.0,34.0,HARU_C2,0.5221460082543377,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,38.0,40.0,HARU_C2,0.6200856449529496,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,40.0,42.0,THAR_P1,0.5635895063310964,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,40.0,42.0,HARU_C2,0.5964839957209109,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,44.0,46.0,HARU_C1,0.9852423680818294,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,44.0,46.0,NOISE,0.09421326278155102,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,46.0,48.0,HARU_C1,0.9793302209407548,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,46.0,48.0,NOISE,0.07790984970622905,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,48.0,50.0,NOISE,0.39200601448159805,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,50.0,52.0,HARU_C1,0.702403737222474,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,50.0,52.0,NOISE,0.39966607976461976,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,52.0,54.0,HARU_C1,0.8717874109988494,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,52.0,54.0,NOISE,0.05843735346288968,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,54.0,56.0,HARU_C1,0.9803178704439921,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,54.0,56.0,MYSP_C1,0.5681356106743127,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,54.0,56.0,NOISE,0.06265504439156404,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,56.0,58.0,THAR_B2,0.7949652594907555,0,1,false_positive
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,56.0,58.0,NOISE,0.1573843142315322,1,0,false_negative
1,FFL-Annotations/Audio/TRIAL9_HAWK_16JUN2024_VILLAANA_MADREDEDIOS.wav,58.0,60.0,HARU_C1,0.6695163700672089,0,1,false_positive
2,FFL-Annotations/Audio/TRIAL12_MODEL_20JUN2024_VILLAANA_MADREDEDIOS.wav,2.0,4.0,THAR_B1,0.2395325392100194,1,0,false_negative
2,FFL-Annotations/Audio/TRIAL12_MODEL_20JUN2024_VILLAANA_MADREDEDIOS.wav,2.0,4.0,MYLO_C2,0.6028796404654849,0,1,false_positive
2,FFL-Annotations/Audio/TRIAL12_MODEL_20JUN2024_VILLAANA_MADREDEDIOS.wav,4.0,6.0,THAR_B2,0.66203916265631,0,1,false_positive
2,FFL-Annotations/Audio/TRIAL12_MODEL_20JUN2024_VILLAANA_MADREDEDIOS.wav,4.0,6.0,MYME_C1,0.648873239157966,0,1,false_positive
2,FFL-Annotations/Audio/TRIAL12_MODEL_20JUN2024_VILLAANA_MADREDEDIOS.wav,6.0,8.0,THAR_B2,0.6898468047905663,0,1,false_positive
2,FFL-Annotations/Audio/TRIAL12_MODEL_20JUN2024_VILLAANA_MADREDEDIOS.wav,8.0,10.0,THAR_B2,0.6073566732744774,0,1,false_positive
2,FFL-Annotations/Audio/TRIAL12_MODEL_20JUN2024_VILLAANA_MADREDEDIOS.wav,10.0,12.0,THAR_B2,0.8021428894883478,0,1,false_positive
2,FFL-Annotations/Audio/TRIAL12_MODEL_20JUN2024_VILLAANA_MADREDEDIOS.wav,12.0,14.0,THAR_B2,0.7509144509943946,0,1,false_positive
2,FFL-Annotations/Audio/TRIAL12_MODEL_20JUN2024_VILLAANA_MADREDEDIOS.wav,14.0,16.0,THAR_B2,0.5619200651505138,0,1,false_positive
2,FFL-Annotations/Audio/TRIAL12_MODEL_20JUN2024_VILLAANA_MADREDEDIOS.wav,16.0,18.0,THAR_B1,0.2867783485263555,1,0,false_negative
2,FFL-Annotations/Audio/TRIAL12_MODEL_20JUN2024_VILLAANA_MADREDEDIOS.wav,16.0,18.0,MYME_C1,0.5935557457407424,0,1,false_positive
2,FFL-Annotations/Audio/TRIAL12_MODEL_20JUN2024_VILLAANA_MADREDEDIOS.wav,18.0,20.0,HARU_C1,0.5113839051351015,0,1,false_positive
2,FFL-Annotations/Audio/TRIAL12_MODEL_20JUN2024_VILLAANA_MADREDEDIOS.wav,20.0,22.0,THAR_B1,0.27926815820189904,1,0,false_negative
2,FFL-Annotations/Audio/TRIAL12_MODEL_20JUN2024_VILLAANA_MADREDEDIOS.wav,22.0,24.0,THAR_B2,0.70157673079901,0,1,false_positive
2,FFL-Annotations/Audio/TRIAL12_MODEL_20JUN2024_VILLAANA_MADREDEDIOS.wav,22.0,24.0,MYME_C1,0.6824160967483296,0,1,false_positive
2,FFL-Annotations/Audio/TRIAL12_MODEL_20JUN2024_VILLAANA_MADREDEDIOS.wav,24.0,26.0,THAR_B2,0.5441827449602885,0,1,false_positive
2,FFL-Annotations/Audio/TRIAL12_MODEL_20JUN2024_VILLAANA_MADREDEDIOS.wav,24.0,26.0,MYME_C1,0.5895531117025874,0,1,false_positive
